"CMTE_ID","FILE_NUM","TRANSACTION_TP","Month","Day","Year","TRANSACTION_AMT","STATE","ENTITY_TYPE","CAND_ID","CAND_NAME","OFFICE","PTY"
"C00484287",872651,"24E",11,"04",2012,2080,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24E",11,"04",2012,612,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24E",11,"04",2012,2352,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872651,"24A",11,"04",2012,836,"NY","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24E",11,"04",2012,836,"NY","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24A",11,"04",2012,538,"DC","PAC","S2NV00183","HELLER, DEAN","S","REP"
"C00484287",872651,"24A",11,"04",2012,612,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24A",11,"04",2012,2080,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24A",11,"04",2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872651,"24A",11,"04",2012,717,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24A",11,"04",2012,2352,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872651,"24E",11,"04",2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872651,"24E",11,"04",2012,538,"DC","PAC","S2NV00209","BERKLEY, SHELLEY","S","DEM"
"C00078261",837604,"24K",11,"05",2012,1000,"DC","PAC","S6MO00305","MCCASKILL, CLAIRE","S","DEM"
"C00484287",872651,"24E",11,"05",2012,717,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24A",11,"05",2012,836,"NY","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24A",11,"05",2012,612,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24A",11,"05",2012,538,"DC","PAC","S2NV00183","HELLER, DEAN","S","REP"
"C00484287",872651,"24A",11,"05",2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872651,"24A",11,"05",2012,717,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24E",11,"05",2012,2469,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872651,"24A",11,"05",2012,2469,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872651,"24E",11,"05",2012,2894,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24E",11,"05",2012,538,"DC","PAC","S2NV00209","BERKLEY, SHELLEY","S","DEM"
"C00484287",872651,"24E",11,"05",2012,612,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24E",11,"05",2012,836,"NY","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24E",11,"05",2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872651,"24E",11,"05",2012,3010,"VA","PAC","S2VA00142","KAINE, TIMOTHY MICHAEL","S","DEM"
"C00484287",872651,"24A",11,"05",2012,2894,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00448696",840130,"24E",11,"06",2012,1578,"VA","PAC","S2IN00083","MOURDOCK, RICHARD E","S","REP"
"C00448696",840130,"24E",11,"06",2012,1544,"VA","PAC","S8VA00214","ALLEN, GEORGE","S","REP"
"C00484287",872651,"24E",11,"06",2012,3010,"VA","PAC","S2VA00142","KAINE, TIMOTHY MICHAEL","S","DEM"
"C00484287",872651,"24E",11,"06",2012,717,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24E",11,"06",2012,538,"DC","PAC","S2NV00209","BERKLEY, SHELLEY","S","DEM"
"C00484287",872651,"24A",11,"06",2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872651,"24E",11,"06",2012,2469,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872651,"24A",11,"06",2012,2469,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872651,"24A",11,"06",2012,2894,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24E",11,"06",2012,612,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24E",11,"06",2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872651,"24E",11,"06",2012,836,"NY","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24A",11,"06",2012,612,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00448696",840130,"24E",11,"06",2012,1412,"VA","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00448696",840130,"24E",11,"06",2012,1966,"VA","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00448696",840130,"24E",11,"06",2012,1416,"VA","PAC","S2AZ00141","FLAKE, JEFF","S","REP"
"C00484287",872651,"24A",11,"06",2012,836,"NY","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872651,"24A",11,"06",2012,538,"DC","PAC","S2NV00183","HELLER, DEAN","S","REP"
"C00484287",872651,"24E",11,"06",2012,2894,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872651,"24A",11,"06",2012,717,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00366070",845831,"24K",12,"07",2012,2500,"SD","PAC","S2SD00068","THUNE, JOHN R","S","REP"
"C00366070",845831,"24K",12,"07",2012,1500,"WY","PAC","S6WY00068","BARRASSO, JOHN A","S","REP"
"C00018945",853212,"24K",12,13,2012,1000,"ND","PAC","S2ND00099","HEITKAMP, HEIDI","S","DEM"
